"title","organism","cell_line","pert_id","pert_iname","pert_dose","pert_dose_unit","pert_idose","pert_time","pert_time_unit","pert_itime","pert_type","category","project_id","replicate_id","project_plate_id_384well","strain_id","molecule","single_or_paired_end","instrument_model","processed_data_file_count","processed_data_file_zscore","raw_file1_combined","raw_file2_combined"
"MOC_1779:pip:1600.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","pip","Piperacillin",1600,"uM","1600.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pip_1600uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pip_1600uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pip:1600.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","pip","Piperacillin",1600,"uM","1600.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pip_1600uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pip_1600uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pip:800.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","pip","Piperacillin",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pip_800uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pip_800uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pip:800.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","pip","Piperacillin",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pip_800uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pip_800uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pip:800.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","pip","Piperacillin",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pip_800uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pip_800uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7001:0.40000uM:90min:PA14:MOC_1779_1:r1","UCBPP-PA14","PA14","pol7001","POL-7001",0.4,"uM","0.40000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7001_0.4uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7001_0.4uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7001:0.40000uM:90min:PA14:MOC_1779_1:r2","UCBPP-PA14","PA14","pol7001","POL-7001",0.4,"uM","0.40000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7001_0.4uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7001_0.4uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7001:0.40000uM:90min:PA14:MOC_1779_1:r3","UCBPP-PA14","PA14","pol7001","POL-7001",0.4,"uM","0.40000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7001_0.4uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7001_0.4uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7001:1.60000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","pol7001","POL-7001",1.6,"uM","1.60000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7001_1.6uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7001_1.6uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7001:1.60000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","pol7001","POL-7001",1.6,"uM","1.60000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7001_1.6uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7001_1.6uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7001:1.60000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","pol7001","POL-7001",1.6,"uM","1.60000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7001_1.6uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7001_1.6uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7001:3.20000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","pol7001","POL-7001",3.2,"uM","3.20000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7001_3.2uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7001_3.2uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7001:3.20000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","pol7001","POL-7001",3.2,"uM","3.20000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7001_3.2uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7001_3.2uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7001:3.20000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","pol7001","POL-7001",3.2,"uM","3.20000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7001_3.2uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7001_3.2uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7080:0.08000uM:90min:PA14:MOC_1779_1:r1","UCBPP-PA14","PA14","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7080_0.08uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7080_0.08uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7080:0.08000uM:90min:PA14:MOC_1779_1:r2","UCBPP-PA14","PA14","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7080_0.08uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7080_0.08uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7080:0.08000uM:90min:PA14:MOC_1779_1:r3","UCBPP-PA14","PA14","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7080_0.08uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7080_0.08uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7080:0.32000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","pol7080","POL-7080",0.32,"uM","0.32000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7080_0.32uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7080_0.32uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7080:0.32000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","pol7080","POL-7080",0.32,"uM","0.32000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7080_0.32uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7080_0.32uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7080:0.32000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","pol7080","POL-7080",0.32,"uM","0.32000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7080_0.32uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7080_0.32uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7080:0.64000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","pol7080","POL-7080",0.64,"uM","0.64000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7080_0.64uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7080_0.64uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7080:0.64000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","pol7080","POL-7080",0.64,"uM","0.64000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7080_0.64uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7080_0.64uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:pol7080:0.64000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","pol7080","POL-7080",0.64,"uM","0.64000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","pol7080_0.64uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","pol7080_0.64uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rad:400.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","rad","Radicicol",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","radi_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","radi_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rad:400.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","rad","Radicicol",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","radi_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","radi_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rad:400.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","rad","Radicicol",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","radi_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","radi_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rif:200.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","rif","Rifampicin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","rifa_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","rifa_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rif:200.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","rif","Rifampicin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","rifa_200uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","rifa_200uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rif:200.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","rif","Rifampicin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","rifa_200uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","rifa_200uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rif:400.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","rif","Rifampicin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","rifa_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","rifa_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rif:400.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","rif","Rifampicin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","rifa_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","rifa_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rif:400.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","rif","Rifampicin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","rifa_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","rifa_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rif:50.00000uM:90min:PA14:MOC_1779_1:r1","UCBPP-PA14","PA14","rif","Rifampicin",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","rifa_50uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","rifa_50uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rif:50.00000uM:90min:PA14:MOC_1779_1:r2","UCBPP-PA14","PA14","rif","Rifampicin",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","rifa_50uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","rifa_50uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:rif:50.00000uM:90min:PA14:MOC_1779_1:r3","UCBPP-PA14","PA14","rif","Rifampicin",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","rifa_50uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","rifa_50uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:thio:200.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","thio","Thiolactomycin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","thiolac_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","thiolac_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:thio:200.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","thio","Thiolactomycin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","thiolac_200uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","thiolac_200uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:thio:200.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","thio","Thiolactomycin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","thiolac_200uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","thiolac_200uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:thio:400.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","thio","Thiolactomycin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","thiolac_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","thiolac_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:thio:400.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","thio","Thiolactomycin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","thiolac_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","thiolac_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:thio:400.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","thio","Thiolactomycin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","thiolac_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","thiolac_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:tmp:100.00000uM:90min:PA14:MOC_1779_1:r1","UCBPP-PA14","PA14","tmp","Trimethoprim",100,"uM","100.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","tmp_100uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","tmp_100uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:tmp:100.00000uM:90min:PA14:MOC_1779_1:r2","UCBPP-PA14","PA14","tmp","Trimethoprim",100,"uM","100.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","tmp_100uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","tmp_100uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:tmp:100.00000uM:90min:PA14:MOC_1779_1:r3","UCBPP-PA14","PA14","tmp","Trimethoprim",100,"uM","100.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","tmp_100uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","tmp_100uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:tmp:400.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","tmp","Trimethoprim",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","tmp_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","tmp_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:tmp:400.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","tmp","Trimethoprim",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","tmp_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","tmp_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:tmp:400.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","tmp","Trimethoprim",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","tmp_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","tmp_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
